id,date,user,pc,activity
{N5D7-J5PB78FS-2873LYKT},12/21/2010 11:00:10,DTAA/LJR0772,PC-3780,Connect
{M3Y8-V1VM64AK-5444AAVS},12/21/2010 11:00:45,DTAA/RME0699,PC-2049,Connect
{F1Z4-R6AZ50RO-4848CTUV},12/21/2010 11:04:16,DTAA/MMH0612,PC-2886,Disconnect
{S4O9-R9ZZ67SS-6077MBBK},12/21/2010 11:08:42,DTAA/RVS0852,PC-2420,Disconnect
{L6J1-Y4DE15VZ-4259URRY},12/21/2010 11:13:38,DTAA/RES0962,PC-3736,Connect
{Z6W2-H6LT12ZS-9913IAOV},12/21/2010 11:14:19,DTAA/RES0962,PC-3736,Disconnect
{R0U5-G1VD07MN-0231BJXU},12/21/2010 11:14:26,DTAA/CHA0174,PC-2751,Connect
{U7T1-Y4EM14GN-3770IZZF},12/21/2010 11:19:10,DTAA/GNH0394,PC-2161,Connect
{U4P5-K5MD22KZ-1698MSKP},12/21/2010 11:21:48,DTAA/LCG0546,PC-0030,Disconnect
{U8V1-C5IO65ET-0112QYJI},12/21/2010 11:23:42,DTAA/AFH0331,PC-0850,Connect
{R8Z1-Q6LI93YG-2053JRJB},12/21/2010 11:24:04,DTAA/OJH0425,PC-1730,Connect
{S2T3-K0XN39DX-2652ANHI},12/21/2010 11:24:40,DTAA/COS0121,PC-0462,Connect
{F0O7-Q9OM35CE-2607PZYD},12/21/2010 11:25:17,DTAA/JMS0793,PC-3179,Disconnect
{F5B7-Z3ET18FL-4969RXNO},12/21/2010 11:28:29,DTAA/HSR0472,PC-3512,Connect
{V1D3-V8OB03MO-9701YZFM},12/21/2010 11:28:49,DTAA/NSP0910,PC-4479,Disconnect
{Q2N1-C3GF02XW-5660XHGY},12/21/2010 11:30:07,DTAA/MVW0630,PC-2005,Connect
{X1Y5-L9MU51JP-5186NEJO},12/21/2010 11:31:59,DTAA/YCV0635,PC-4928,Connect
{Y1J8-W7LX07YO-9725OTIX},12/21/2010 11:38:17,DTAA/IKH0904,PC-3664,Connect
{Q9N6-L2OK74YF-3013FTGG},12/21/2010 11:42:12,DTAA/AFR0646,PC-0323,Connect
{Y9S4-H1FO41KR-0928DWUG},12/21/2010 11:44:48,DTAA/GRG0693,PC-3411,Disconnect
{P6H6-C2TT51JN-5794RCIF},12/21/2010 11:49:17,DTAA/ATJ0284,PC-4337,Disconnect
{A3A2-M4SW53AS-2581AYDW},12/21/2010 11:49:28,DTAA/SEF0446,PC-2477,Connect
{Y5O2-Z7PP30SJ-8800JGDL},12/21/2010 11:52:03,DTAA/CCG0876,PC-3910,Disconnect
{C3B5-I7LN05WC-5984YIOM},12/21/2010 11:53:59,DTAA/HTC0607,PC-1033,Disconnect
{B3K5-P2QM45TJ-5561YTIX},12/21/2010 11:55:23,DTAA/VCG0663,PC-2219,Disconnect
{R1B0-H8UM48QS-3143HOMC},12/21/2010 11:57:28,DTAA/MAG0290,PC-4646,Connect
{Y6M5-X0NF09VA-3894ZSPC},12/21/2010 11:58:21,DTAA/CHM0645,PC-1775,Disconnect
{G0D5-G1DJ42UL-9297BOCX},12/21/2010 12:00:00,DTAA/NNB0443,PC-4625,Connect
{U1S0-R9AL35AU-5823RZUK},12/21/2010 12:01:45,DTAA/MAG0290,PC-4646,Disconnect
{Z0Y4-Y7DX52IJ-7644RNXL},12/21/2010 12:04:44,DTAA/MQL0135,PC-4656,Connect
{Z7P9-N3CY23RD-1967ETBL},12/21/2010 12:05:04,DTAA/OJH0425,PC-1730,Disconnect
{Q4I0-L0CN20ER-8668FFCY},12/21/2010 12:09:50,DTAA/DIS0382,PC-2501,Connect
{B8K1-P6UH94VA-4496HFKE},12/21/2010 12:11:11,DTAA/VKB0605,PC-2644,Disconnect
{X8Y1-T7FG04UH-6692KQRI},12/21/2010 12:19:31,DTAA/AFH0331,PC-0850,Disconnect
{Y0G6-J7HB83SC-2949MLAK},12/21/2010 12:24:04,DTAA/WMJ0364,PC-4532,Connect
{L4J5-F6IM32FC-9975RKZB},12/21/2010 12:24:50,DTAA/PUH0847,PC-2550,Connect
{W1G9-H7WC74PU-6487HYLU},12/21/2010 12:29:54,DTAA/DIS0382,PC-2501,Disconnect
{O3D0-G7ZX98HF-8616XZLD},12/21/2010 12:34:20,DTAA/HSD0519,PC-2047,Disconnect
{Q4N8-K4KZ97KL-6663RLKA},12/21/2010 12:40:05,DTAA/YCB0005,PC-3392,Connect
{U4H6-R6KL25LA-7354ZHSP},12/21/2010 12:45:22,DTAA/PUH0847,PC-2550,Disconnect
{S0D6-P0MS43OT-0636GDJG},12/21/2010 12:49:17,DTAA/IKH0904,PC-3664,Disconnect
{L3Q6-I9VR39PB-5067QFKW},12/21/2010 12:56:56,DTAA/KSB0673,PC-0847,Connect
{E4K0-L2TD71MZ-0390FUYZ},12/21/2010 12:57:36,DTAA/MMF0289,PC-1734,Connect
{S0E4-U0YY36XY-7719UYPD},12/21/2010 13:07:08,DTAA/KSW0597,PC-3787,Connect
{X1F6-J5GN37HY-9873XLWW},12/21/2010 13:09:39,DTAA/QKR0651,PC-4881,Connect
{Q3M8-I6UJ99QK-8551LTUR},12/21/2010 13:11:57,DTAA/JLL0301,PC-0807,Connect
{B2Y9-L1WG44MF-1667HFWI},12/21/2010 13:13:00,DTAA/KKW0676,PC-4445,Connect
{Y3G2-X9MA78RK-7583ORXE},12/21/2010 13:14:10,DTAA/PIP0746,PC-0416,Disconnect
{I3F4-T3QL79ZC-3807WTHA},12/21/2010 13:15:50,DTAA/COS0121,PC-0462,Disconnect
{T6M5-V6KK20WB-1463GVVT},12/21/2010 13:17:14,DTAA/TLB0017,PC-0053,Connect
{S3V8-S9OU94SQ-5605TXDV},12/21/2010 13:17:27,DTAA/SDC0032,PC-3081,Connect
{F8B0-E3OG27SL-7237BLJV},12/21/2010 13:23:21,DTAA/NNB0443,PC-4625,Disconnect
{E2I4-D8IU00WX-8556HWCY},12/21/2010 13:24:42,DTAA/TLB0017,PC-0053,Disconnect
{U0N2-P3WI67BM-1438YRLG},12/21/2010 13:27:05,DTAA/ARM0416,PC-1249,Connect
{P2R9-G2RL50OG-3340RWMO},12/21/2010 13:28:23,DTAA/SKW0871,PC-1529,Disconnect
{Q0Z8-K5KZ68ZD-7312GIOD},12/21/2010 13:36:03,DTAA/ZKH0388,PC-1021,Connect
{W8Y5-W0MC09EQ-9259LXMJ},12/21/2010 13:36:35,DTAA/SJH0588,PC-2512,Connect
{Z1N3-V9EW10FA-3864QCTY},12/21/2010 13:37:33,DTAA/LCK0666,PC-3245,Connect
{W0D8-O1BL04UQ-1906PYOZ},12/21/2010 13:41:23,DTAA/GNH0394,PC-2161,Disconnect
{O2P8-H4SL60DE-6329UJIW},12/21/2010 13:41:34,DTAA/MVW0630,PC-2005,Disconnect
{W6M3-P1ZH37TU-2985WTZG},12/21/2010 13:42:16,DTAA/BYB0347,PC-0714,Disconnect
{I0U5-Z1GQ48FI-6073RHPM},12/21/2010 13:45:29,DTAA/XQW0354,PC-4067,Disconnect
{O9X2-D9RM55KM-4202RDGO},12/21/2010 13:49:49,DTAA/NDS0490,PC-2549,Connect
{X5V5-F2LO29WK-1403UTMG},12/21/2010 13:56:48,DTAA/ARM0416,PC-1249,Disconnect
{P5K0-U7EB16DJ-1031FPFI},12/21/2010 13:59:48,DTAA/ASV0049,PC-2492,Connect
{X5G3-E5VS40RM-0512XEUO},12/21/2010 13:59:55,DTAA/JHD0512,PC-2683,Connect
{G9V1-N6HX88HT-5483UNCH},12/21/2010 14:03:10,DTAA/SPK0818,PC-1938,Connect
{C2Q7-U6HR69LQ-7070ERLO},12/21/2010 14:05:26,DTAA/YCB0005,PC-3392,Disconnect
{N0R2-E2DE89CP-9117DQQJ},12/21/2010 14:09:52,DTAA/BGF0236,PC-1848,Connect
{Q7L6-Q8SY60JM-1556JHHV},12/21/2010 14:14:24,DTAA/MXM0838,PC-4983,Disconnect
{J2A2-Z0SX64EL-1180MQFJ},12/21/2010 14:19:02,DTAA/SPK0818,PC-1938,Disconnect
{L9F4-Q6FB34TG-6205HWJK},12/21/2010 14:19:40,DTAA/CHA0174,PC-2751,Disconnect
{O8Y6-T8HA13WG-3163FACF},12/21/2010 14:24:41,DTAA/DAV0579,PC-1701,Connect
{Y4S0-V1KI08ZS-1931IGGP},12/21/2010 14:24:50,DTAA/AJC0266,PC-4661,Connect
{R8M3-S5VR49AC-6556LLFA},12/21/2010 14:26:34,DTAA/MMF0289,PC-1734,Disconnect
{H1Y2-D1NG65TK-7207XGDK},12/21/2010 14:29:58,DTAA/LID0942,PC-3769,Connect
{H5T5-W5HR59ZE-4999WDQK},12/21/2010 14:30:50,DTAA/CTH0856,PC-4677,Connect
{A4L2-S2BG58VS-0794HRDH},12/21/2010 14:32:06,DTAA/WMJ0364,PC-4532,Disconnect
{R4H3-M8HX15FK-0311JYCU},12/21/2010 14:34:52,DTAA/SDC0032,PC-3081,Disconnect
{D2X3-J3DR48PN-7981PNVW},12/21/2010 14:34:56,DTAA/RBC0879,PC-1261,Connect
{L4V4-Y1ZX03NS-4065HLTF},12/21/2010 14:38:04,DTAA/AJC0266,PC-4661,Disconnect
{L2P3-N1LJ28HT-9830ANLX},12/21/2010 14:39:59,DTAA/BJC0569,PC-2588,Disconnect
{L1N4-U5LB44UB-7953HGFN},12/21/2010 14:41:09,DTAA/OYR0801,PC-0088,Connect
{K4C1-D0TA26YD-1469HXKC},12/21/2010 14:47:42,DTAA/MJM0228,PC-2127,Connect
{C3D7-S0DO80XA-9656RVEF},12/21/2010 14:50:46,DTAA/GRS0372,PC-2242,Disconnect
{Z3K7-M8RL55OX-8503UGIQ},12/21/2010 14:56:05,DTAA/JJR0278,PC-1005,Connect
{B5O4-B2LE45UX-9860HRKG},12/21/2010 15:00:19,DTAA/CTH0856,PC-4677,Disconnect
{X4S9-P8TK81HD-6996MDON},12/21/2010 15:10:59,DTAA/DFW0798,PC-3141,Disconnect
{O7Y1-N4BV07JX-9141GDFN},12/21/2010 15:13:54,DTAA/JLM0053,PC-1334,Connect
{S1O9-O7XK43QK-8551OJTD},12/21/2010 15:15:24,DTAA/BGF0236,PC-1848,Disconnect
{W4G3-F4LB54SE-3377YRUD},12/21/2010 15:15:31,DTAA/VFP0669,PC-1717,Connect
{O0W7-B1XE01LP-9856OYEN},12/21/2010 15:16:01,DTAA/YCV0635,PC-4928,Disconnect
{C5O1-Z4ML82YA-2046HVHC},12/21/2010 15:17:51,DTAA/PSP0555,PC-0017,Disconnect
{S8G1-S9JE15FH-2609KZHH},12/21/2010 15:18:50,DTAA/XKR0971,PC-1355,Connect
{Z4H4-E5MY43ZO-6974KLLP},12/21/2010 15:19:10,DTAA/LTM0418,PC-4820,Connect
{Z5F7-Y8AO92ZA-8419TVAC},12/21/2010 15:25:14,DTAA/DAV0579,PC-1701,Disconnect
{K9H4-R9XH35NM-0841LUQL},12/21/2010 15:25:58,DTAA/FDP0500,PC-4873,Connect
{R2P7-I9JX75OY-9266ANRN},12/21/2010 15:26:39,DTAA/JHD0512,PC-2683,Disconnect
{J0K3-I7OA09WR-6075GBMM},12/21/2010 15:29:45,DTAA/SHR0025,PC-0288,Connect
{Q2A5-D8DA57DZ-3668IBUR},12/21/2010 15:32:17,DTAA/MQL0135,PC-4656,Disconnect
{M1H0-I3PW38CG-6450BDKS},12/21/2010 15:33:17,DTAA/KSW0597,PC-3787,Disconnect
{C8E4-S5SJ38EQ-8444XTIX},12/21/2010 15:40:36,DTAA/GSL0697,PC-3442,Connect
{R4N7-I9VA80NB-1101FZRI},12/21/2010 15:42:35,DTAA/HCG0731,PC-4643,Connect
{M1Q9-J0VL58VO-5396JFJA},12/21/2010 15:42:57,DTAA/CYK0330,PC-4246,Connect
{A8W3-B3YX74IY-1221HPNX},12/21/2010 15:45:18,DTAA/ZKH0388,PC-1021,Disconnect
{A2W8-Z5QA16IQ-5259MHAC},12/21/2010 15:50:04,DTAA/BCJ0800,PC-2703,Connect
{R5H7-E1UE62LW-4948LUAP},12/21/2010 15:51:31,DTAA/EDH0146,PC-3973,Connect
{F4O3-S8LT20KQ-3961SYSD},12/21/2010 15:52:20,DTAA/ARR0977,PC-1074,Connect
{I6M6-I8UQ25HR-6258VSQI},12/21/2010 15:53:08,DTAA/RBC0879,PC-1261,Disconnect
{B8H7-F8GM54US-3821AZTH},12/21/2010 16:02:01,DTAA/MJM0228,PC-2127,Disconnect
{J7C0-T5BU56CR-3394DFQP},12/21/2010 16:02:31,DTAA/KSB0673,PC-0847,Disconnect
{Y1B3-Z5KI26RK-6523PFNS},12/21/2010 16:07:52,DTAA/ACH0803,PC-4334,Disconnect
{D0C6-W7JB01GE-2307GGCJ},12/21/2010 16:11:58,DTAA/AFN0918,PC-3425,Connect
{L9H0-E9OD12XI-2735YCKB},12/21/2010 16:13:38,DTAA/SHR0025,PC-0288,Disconnect
{M7O5-N1PN44KZ-9536PLXZ},12/21/2010 16:14:37,DTAA/LID0942,PC-3769,Disconnect
{A7H1-P0JJ15GL-0427GRAJ},12/21/2010 16:15:56,DTAA/AFN0918,PC-3425,Disconnect
{Q0B9-C4VL83UK-7256KBTW},12/21/2010 16:17:05,DTAA/JLL0301,PC-0807,Disconnect
{M0T2-P0SO66XV-1063PLHR},12/21/2010 16:18:35,DTAA/VFP0669,PC-1717,Disconnect
{V1Y6-H5RH49XE-4971MYJQ},12/21/2010 16:21:16,DTAA/ARR0977,PC-1074,Disconnect
{I5A1-C2LU15II-7484FQHI},12/21/2010 16:28:03,DTAA/CYK0330,PC-4246,Disconnect
{U2W2-T9JD46VE-1543RXYL},12/21/2010 16:28:21,DTAA/SLC0778,PC-3199,Connect
{D1S5-U0KC08PE-3720UHXD},12/21/2010 16:28:36,DTAA/SLC0778,PC-3199,Disconnect
{X8A5-W3CR82KW-7122UAOY},12/21/2010 16:28:55,DTAA/LCK0666,PC-3245,Disconnect
{J1Q9-M2XP58CL-1191ONFW},12/21/2010 16:35:41,DTAA/JLM0053,PC-1334,Disconnect
{U0K4-Q7AF43JR-9559FWMF},12/21/2010 16:37:33,DTAA/KKW0676,PC-4445,Disconnect
{A3A6-D4QR83FO-4063XHBH},12/21/2010 16:37:46,DTAA/RXE0207,PC-0650,Connect
{T0T3-B1AV65RF-9295CXSW},12/21/2010 16:39:06,DTAA/BCJ0800,PC-2703,Disconnect
{H6I1-P8UR85AS-6042QTPN},12/21/2010 16:41:04,DTAA/NDS0490,PC-2549,Disconnect
{I9Z6-E1LJ03NE-6487RITA},12/21/2010 17:04:30,DTAA/ASV0049,PC-2492,Disconnect
{D4W8-T1YM72LI-1021DEUL},12/21/2010 17:04:45,DTAA/MJM0469,PC-1592,Disconnect
{H6S1-F5GQ87CU-9114ZDPU},12/21/2010 17:06:35,DTAA/GSL0697,PC-3442,Disconnect
{Q3A5-L4KG61KC-7523RBQU},12/21/2010 17:07:46,DTAA/VMA0051,PC-1950,Connect
{J1V5-S1QC84DE-7285HCNB},12/21/2010 17:09:06,DTAA/ABB0272,PC-0726,Disconnect
{D5G2-A0OH48NM-2588ZVZR},12/21/2010 17:10:25,DTAA/LJR0772,PC-3780,Disconnect
{R9K7-B5BD15UP-0887RDBY},12/21/2010 17:12:26,DTAA/ODW0839,PC-1940,Connect
{H1L6-C3BZ63KG-7456YKSO},12/21/2010 17:16:05,DTAA/VMA0051,PC-1950,Disconnect
{Z6F0-U8BO38DU-0356PDBC},12/21/2010 17:16:42,DTAA/STF0145,PC-0191,Disconnect
{Q6T6-W5OT80ZG-5988NGPZ},12/21/2010 17:20:02,DTAA/AFR0646,PC-0323,Disconnect
{R2C4-C1GB89HC-2309HAAL},12/21/2010 17:23:01,DTAA/FDP0500,PC-4873,Disconnect
{B3X3-G3FF54GD-5156RVTQ},12/21/2010 17:26:15,DTAA/RXE0207,PC-0650,Disconnect
{K8T7-C0XX42RO-0979ORRZ},12/21/2010 17:27:31,DTAA/EDH0146,PC-3973,Disconnect
{S7G8-H1OM08KT-6699GYVJ},12/21/2010 17:48:35,DTAA/RME0699,PC-2049,Disconnect
{J2S8-J6BY56EB-9015JQST},12/21/2010 17:52:34,DTAA/PXB0069,PC-1972,Disconnect
{V8O3-D2SM28CH-7838NFYT},12/21/2010 18:02:10,DTAA/QKR0651,PC-4881,Disconnect
{L3X8-F9HW42OG-4538VCWB},12/21/2010 18:03:30,DTAA/HDR0823,PC-3236,Disconnect
{J6X7-A4WM22CA-4702UVVY},12/21/2010 18:03:47,DTAA/HCG0731,PC-4643,Disconnect
{O7U1-N3VV70MR-9421QWBF},12/21/2010 18:12:41,DTAA/DBB0235,PC-0309,Connect
{D3X9-H0CS65XD-3794LKQN},12/21/2010 18:15:01,DTAA/DBB0235,PC-0309,Disconnect
{J9U5-U6XH72GP-7897TLNH},12/21/2010 18:28:30,DTAA/TAO0639,PC-2198,Connect
{X0S8-O0EC56ME-7085DDRF},12/21/2010 18:31:46,DTAA/XKR0971,PC-1355,Disconnect
{H4U6-Q6ZH88CS-3929PRMG},12/21/2010 18:48:02,DTAA/OYR0801,PC-0088,Disconnect
{T7H2-Q2ZI23RC-7808ZKVZ},12/21/2010 18:52:26,DTAA/TAO0639,PC-2198,Disconnect
{P1W0-K1HM29OJ-8703IOVX},12/21/2010 19:05:28,DTAA/AJB0016,PC-1116,Connect
{Z5Z9-F2NM78EA-6319VTSA},12/21/2010 19:20:46,DTAA/DIS0382,PC-2501,Connect
{O8M2-V3RA11QS-9166BGZC},12/21/2010 19:36:39,DTAA/CAC0854,PC-0303,Connect
{N5V4-O0XB31QU-1005YAOF},12/21/2010 19:45:54,DTAA/CAC0854,PC-0303,Disconnect
{J0L0-A4RY86SZ-5460MOFM},12/21/2010 19:50:11,DTAA/ODW0839,PC-1940,Disconnect
{C4L7-T8VI21AU-8722SXWX},12/21/2010 20:11:04,DTAA/DIS0382,PC-2501,Disconnect
{X7Z8-C2NR86ZI-0125VXSV},12/21/2010 21:52:34,DTAA/HCG0731,PC-4643,Connect
{T7S2-I4AQ64FM-9138BTAT},12/22/2010 00:24:50,DTAA/HCG0731,PC-4643,Disconnect
{S8R1-W1VG41RP-7796AITT},12/22/2010 05:29:05,DTAA/TKH0211,PC-0719,Connect
{G3V2-S8OJ41ZM-8834SDZS},12/22/2010 05:30:13,DTAA/TKH0211,PC-0719,Disconnect
{R0K0-V3QT22OR-4763HXZE},12/22/2010 05:48:57,DTAA/IKH0904,PC-3664,Connect
{A3L4-V4RK36UI-7170FEKO},12/22/2010 06:32:52,DTAA/IKH0904,PC-3664,Disconnect
{F1F1-W6CD81RV-7069PIPX},12/22/2010 07:57:22,DTAA/AFH0331,PC-0850,Connect
{O4U1-S8SK35BY-7653COOG},12/22/2010 08:16:45,DTAA/FKR0550,PC-2469,Connect
{M2X8-S1ND38QT-0631TWBH},12/22/2010 08:26:14,DTAA/YQW0689,PC-1761,Connect
{O8Y8-L6SP58FU-7708WEET},12/22/2010 08:34:01,DTAA/HSR0472,PC-3512,Connect
{I2U5-U2LP14NR-9726UQTI},12/22/2010 08:36:21,DTAA/RBC0879,PC-1261,Connect
{W5E0-L3UE57RC-1940GJWD},12/22/2010 08:44:22,DTAA/LRH0747,PC-2216,Connect
{Y6L3-A0AX59YW-2943BQOQ},12/22/2010 08:46:10,DTAA/HSD0519,PC-2047,Connect
{D9R8-O3CE67OW-0052KMWS},12/22/2010 08:53:05,DTAA/MXM0838,PC-4983,Connect
{Q6C4-E8MM19GS-3001TQDV},12/22/2010 08:53:24,DTAA/FDP0500,PC-4873,Connect
{P9Z0-I2QB79WZ-2414JGJI},12/22/2010 08:55:32,DTAA/EBP0037,PC-2088,Connect
{C7F0-O9CV70CN-0362OOCN},12/22/2010 08:57:11,DTAA/RCW0436,PC-3171,Connect
{U9W6-G9TQ12YT-4509PAWU},12/22/2010 08:59:13,DTAA/AFH0331,PC-0850,Disconnect
{P2K3-X3ES21TK-6315JDRB},12/22/2010 09:12:09,DTAA/MQL0135,PC-4656,Connect
{U1L0-P1BX33GU-0308HUNY},12/22/2010 09:14:48,DTAA/VFP0669,PC-1717,Connect
{K2F4-T7PC72WT-1541EOBO},12/22/2010 09:15:33,DTAA/JAM0392,PC-0209,Connect
{T2F3-C1RP55HZ-2736NZLA},12/22/2010 09:16:22,DTAA/MVW0630,PC-2005,Connect
{D7V7-W8QW26KA-8227OZQZ},12/22/2010 09:17:07,DTAA/CSC0297,PC-2848,Connect
{L4X8-A6SV56FT-9260WKKQ},12/22/2010 09:22:00,DTAA/SKW0871,PC-1529,Connect
{W6V3-H1AY78KZ-4691IQDU},12/22/2010 09:27:41,DTAA/MCM0346,PC-2974,Connect
{W1D1-B5NB14YH-9210FAZW},12/22/2010 09:51:27,DTAA/BJC0569,PC-2588,Connect
{M0H0-L4BQ21QE-4579BFDU},12/22/2010 09:55:10,DTAA/AJB0016,PC-1116,Connect
{G3X3-T7OE93GZ-3850GPDG},12/22/2010 09:57:38,DTAA/BGF0236,PC-1848,Connect
{X4Y3-G4IX86RW-8846TKNV},12/22/2010 10:06:40,DTAA/CCB0496,PC-0214,Connect
{G5M4-E8EI59XS-6318HUFF},12/22/2010 10:14:31,DTAA/BGF0236,PC-1848,Disconnect
{M3B7-L8MT10EM-6486IEWA},12/22/2010 10:17:04,DTAA/RME0699,PC-2049,Connect
{X5V2-Q3GI86YV-4754VFJE},12/22/2010 10:17:54,DTAA/CSC0297,PC-2848,Disconnect
{M8B0-C6SE09QB-4229RZAT},12/22/2010 10:28:37,DTAA/RVS0852,PC-2420,Connect
{M8A9-P9VA01IG-6866KPGT},12/22/2010 10:36:54,DTAA/KGS0398,PC-1620,Connect
{J6G0-R8IX23NN-8684ZFRC},12/22/2010 10:38:35,DTAA/KKW0676,PC-4445,Connect
{T8O8-X8VF76EE-8063VTMX},12/22/2010 10:41:07,DTAA/WDW0485,PC-3096,Connect
{D6V9-U5TJ24XU-2361WLKE},12/22/2010 10:45:16,DTAA/YQW0689,PC-1761,Disconnect
{O6D3-A5FE73UK-4731DUVY},12/22/2010 10:46:54,DTAA/YCV0635,PC-4928,Connect
{X5D2-M6VT35MC-8959BZNR},12/22/2010 10:52:37,DTAA/KKW0676,PC-4445,Disconnect
{S8T9-K1BO78EE-4238KWIG},12/22/2010 10:54:05,DTAA/ATJ0284,PC-4337,Connect
{Q8S9-C1YL97PT-0297JKDR},12/22/2010 10:55:49,DTAA/JBS0483,PC-4011,Connect
{A5Q7-C6NH96BT-6436ACXT},12/22/2010 10:56:12,DTAA/AZC0030,PC-4724,Connect
{P6X4-L2HL05ET-4522ELNR},12/22/2010 11:02:36,DTAA/JMS0793,PC-3179,Connect
{G2T7-Y5BX32UN-5114GBPR},12/22/2010 11:13:33,DTAA/MAG0290,PC-4646,Connect
{X2Q0-N9FS83YO-7701EGGS},12/22/2010 11:17:16,DTAA/YCB0005,PC-3392,Connect
{U3B2-T3HC86LQ-0103FHNI},12/22/2010 11:22:53,DTAA/WDW0485,PC-3096,Disconnect
{K1V1-C6VZ96TU-8030EIXR},12/22/2010 11:36:50,DTAA/DIS0382,PC-2501,Connect
{W6I9-J0GD02VB-1988ZMCY},12/22/2010 11:50:10,DTAA/JSW0180,PC-2587,Connect
{K1P6-L9KC42LC-2181VXNW},12/22/2010 11:54:11,DTAA/HBL0517,PC-1343,Connect
{O5P7-S9XK76BB-6824SPGX},12/22/2010 12:01:18,DTAA/RCW0436,PC-3171,Disconnect
{M2A4-B0GF16BJ-9864YQTD},12/22/2010 12:11:07,DTAA/GSL0697,PC-3442,Connect
{S5W6-A3MC48LW-1851KPZA},12/22/2010 12:19:45,DTAA/GRG0693,PC-3411,Connect
{P4B0-D8LN78YX-7278JSYP},12/22/2010 12:20:39,DTAA/VCG0663,PC-2219,Connect
{D4P6-F9NY89OV-6121OADQ},12/22/2010 12:21:43,DTAA/JNF0543,PC-1389,Connect
{M5V6-P3LP14VG-7762YXQF},12/22/2010 12:23:25,DTAA/SLC0778,PC-3199,Connect
{P5E6-Q0RU19EC-1234UNDJ},12/22/2010 12:26:36,DTAA/ERP0254,PC-3959,Connect
{F9U1-U7BS28UU-7639RWFV},12/22/2010 12:26:42,DTAA/LPG0099,PC-2359,Connect
{P8P2-F3NF13NT-7047PFXR},12/22/2010 12:29:46,DTAA/WOT0549,PC-0304,Connect
{J2N1-P4BT02HR-8488TVIR},12/22/2010 12:35:50,DTAA/MXM0838,PC-4983,Disconnect
{F7J5-H9CL09WC-9545EHIJ},12/22/2010 12:36:09,DTAA/SKW0871,PC-1529,Disconnect
{H8R9-F9QL23PF-6983WSTS},12/22/2010 12:42:46,DTAA/MIK0034,PC-0845,Connect
{R9E7-D1PO63NO-7039AOXH},12/22/2010 12:43:55,DTAA/QKR0651,PC-4881,Connect
{F8F6-V0UA63WK-1172KKVK},12/22/2010 12:45:16,DTAA/MMF0289,PC-1734,Connect
{M0O3-W9QK59DQ-9274LPXP},12/22/2010 12:48:04,DTAA/GRG0693,PC-3411,Disconnect
{E9J9-M5LY48HT-5003EFQH},12/22/2010 12:48:42,DTAA/WMJ0364,PC-4532,Connect
{K7V7-F0GS31FU-8199WPWT},12/22/2010 12:50:00,DTAA/YCV0635,PC-4928,Disconnect
{G7V3-B4BH73XP-1887QNZF},12/22/2010 12:51:17,DTAA/NNB0443,PC-4625,Connect
{F4R5-G0PF92TJ-2158KAUG},12/22/2010 12:56:33,DTAA/EBP0037,PC-2088,Disconnect
{F2Y7-O8XL82WG-5655IQZI},12/22/2010 12:56:49,DTAA/NSP0910,PC-4479,Connect
{T8Y5-E8FB58OQ-9350NLLG},12/22/2010 13:01:30,DTAA/PIP0746,PC-0416,Connect
{P6Y2-E6ZA23IO-5503FVOL},12/22/2010 13:04:17,DTAA/LPG0099,PC-2359,Disconnect
{C4A4-S8LU91EG-5868OPQM},12/22/2010 13:05:09,DTAA/QKR0651,PC-4881,Disconnect
{Y6J2-B4FY29MA-0284VTZD},12/22/2010 13:05:52,DTAA/JMS0793,PC-3179,Disconnect
{F0H9-E3TB21DC-6482MGJW},12/22/2010 13:06:21,DTAA/ODW0839,PC-1940,Connect
{J8F5-M1AD05YF-1101QHKC},12/22/2010 13:15:16,DTAA/HDR0261,PC-2506,Connect
{N3S0-Q0XD45MW-8479ATQA},12/22/2010 13:15:33,DTAA/RVS0852,PC-2420,Disconnect
{F9Q2-N5AL74HN-1549WLXJ},12/22/2010 13:16:03,DTAA/TLB0017,PC-0053,Connect
{V4H6-A3RT06FP-9990BNIC},12/22/2010 13:16:38,DTAA/MCM0346,PC-2974,Disconnect
{O1U0-I2XU86WR-8037SOET},12/22/2010 13:17:05,DTAA/DAV0579,PC-1701,Connect
{E5J7-R9XG76GB-3183SDVX},12/22/2010 13:17:26,DTAA/RHP0688,PC-2436,Connect
{U7K2-L5EN81DO-7523HAVZ},12/22/2010 13:23:28,DTAA/GVH0277,PC-3870,Connect
{E9C1-X6QR53SI-3017TAAU},12/22/2010 13:30:23,DTAA/NDS0490,PC-2549,Connect
{G7V6-T7ND98OH-2991UCBX},12/22/2010 13:35:04,DTAA/MMF0289,PC-1734,Disconnect
{I9X8-C5WH13PM-4504FQFY},12/22/2010 13:35:05,DTAA/HTC0607,PC-1033,Connect
{K0R6-K4EK94PF-2545TJFQ},12/22/2010 13:36:59,DTAA/BPC0533,PC-1229,Connect
{O1E6-K7HU09HA-4468CMIR},12/22/2010 13:38:22,DTAA/CAC0854,PC-0303,Connect
{X4E1-Q1FQ00OU-3369TTXC},12/22/2010 13:39:45,DTAA/YCB0005,PC-3392,Disconnect
{R8C1-R4ZI43DX-6959PFXK},12/22/2010 13:40:06,DTAA/SJA0691,PC-3231,Connect
{J9W7-T1SF95SX-3529IMAL},12/22/2010 13:44:16,DTAA/KSB0673,PC-0847,Connect
